reviewerID,asin,overall,reviews,sentiment,year,month,day,helpful_rate,polarity,review_len,word_count
A2Y8JW5NSY95OL,B000068O3D,5.0,carry bass gig bag plug phone mono auxinput back genz benz bass head handy rehearsals band needs listen track working arrangement bass cab full range fearful picking used couple cables adapters go stereo mono often seemed never quite needed handthe exact cable need application,Positive, 2013,05,11,0.0,-0.018750000000000017,277,44
A3FW4THIMBIN6V,B000068O3D,4.0,super cheap mono cable sufficient many needs cheap enough thin wire gauge forgiven aware cheap unshielded etcfor price intent almost gave stars but not cable fair quality ultra cheap cable stars seems right yes almost exactly wrote hosa cable reviewedalmost price,Positive, 2012,09,3,0.0,0.2932539682539682,263,41
AT09WGFUM934H,B000068O3D,5.0,hard not love cord carries electrons way end not sure complete failure would take stars awayit works,Positive, 2013,11,13,1.0,-0.20166666666666672,100,17
A1NAA1R38JSNHV,B000068O3D,5.0,cables cables usually work amazon will always find best deals qualityworks good good price,Positive, 2013,01,4,0.0,0.5375,90,14
A1F4KCBVDP8S25,B000068O3X,5.0,picked cable test new pedalboard couldnt happier doesnt suck tone cables sturdy sound great replaced normal straight inch cable saves much space boardinexpensive not cheap,Positive, 2012,01,30,0.0,0.2409090909090909,171,25
A4BTCECGQAIUI,B000068O3X,4.0,l jack good enough make connections guitar pedals works fine flexible enough dont like fact made plastic looks cheap but price paid dont really caregood,Positive, 2013,08,6,0.0,0.2861111111111111,152,25
AROOYR32BS1VL,B000068O3X,4.0,little patch cables work nicely theres no change tone sound connect one pedal another fineim going make one small complaint explain got stars instead product description says inches right if jump planet waves patch cables theyre listed feet inches right hosa cables seem like maybe inches whereas planet waves cables gave plenty room one pedal another used hosa cable emergency back upto conclude would recommend yes if one two pedals need affordable small effective patch cable go but first recommendation will always planet waves cables anything elsedoes job,Positive, 2013,05,25,1.0,0.13035714285714287,560,88
A2F2L5F9OWWVY6,B000068O3X,5.0,if need cables connect pedals look no farther cables perfect deliver good sound small cheap could ask forgreat pedal cable connectors,Positive, 2013,02,10,0.0,0.45,133,21
A3PL8ENSYWS1PZ,B000068O3X,5.0,bought hosa pedal cable son interconnect guitar pedal works well seems durable hasnt given problems far doesnt appear change sound quality tone great productgreat durable pedal cable,Positive, 2014,03,16,0.0,0.43333333333333335,182,27
A23BIOQUMRC7K5,B000068O3X,5.0,good little connector cable well constructed durable built last would recommend cable connect stomp boxes worth itworks great,Positive, 2013,01,30,0.0,0.3225,125,18
A27DR1VO079F1V,B000068O3X,5.0,great cables con could give if go badno opening ends fix but experience durable people using pedal board theres not lot movement wear downgood cables,Positive, 2014,02,19,0.0,0.8,149,25
A3OZC468867FW8,B000068O3X,4.0,works fine great little spaces one pedal another if theres distance better use another type bue generally works fine good quality product clean signal no problemsworks fine,Positive, 2012,12,19,0.0,0.3865740740740741,172,27
AJ3MI4QT7339J,B000068O3X,5.0,exactly needed connect distortion paddles ampdo favor always order threw amazon dealers placed order threw onlinecarstereocom report scam operation credit card cotheir customer reviews terrible yet made mistake placing n orderright eyes changed bad reviews add good onesgood product still use hasslefree order,Positive, 2014,06,28,0.0,-0.18749999999999994,309,43
A3OJ0RGAECAGH8,B000068O3X,5.0,great patch cables especially price dont suck tone reliableive mine yearsand really great players budgetgood budget cable,Positive, 2011,01,28,1.0,0.5333333333333333,121,17
A22LLQ00V32YZJ,B000068O3X,4.0,cable came super fast mail deliver level performance would expect form low cost cables workjust pay,Positive, 2014,05,6,0.0,0.17777777777777778,99,16
A1N06X05VZWO5Y,B000068O3X,5.0,good cable dont forsee problems right hooking pedals together eithout mesws long cables if need get price right shipping right timejust right,Positive, 2014,02,20,0.0,0.2988095238095238,141,22
A2LBHMQ3142G3S,B000068O3X,5.0,not fanciest cable buy but fits low budget works perfectly doesnt feel like going break anytime soon pedals perfectly connecteddecent connector decent price,Positive, 2010,11,13,1.0,0.5416666666666666,156,23
AEG2MOBNK5KCA,B000068O3X,5.0,typically use planet waves cables but tried great never issue no loss tone never breaks fails quality product good pricereliable great,Positive, 2013,07,19,0.0,0.32666666666666666,134,21
A3V1A3C9DTLPME,B000068O3X,5.0,really inexpensive yet durable cables link stompboxes together yet havent one go crackly considering get frequent use pretty good often cheap cords die within year every electric guitarist keeps stock things one particular cheap accessible probably around twelve themenjoyno frill cordage,Positive, 2012,05,6,0.0,0.32395833333333335,288,41
A3200TEQBFSDRX,B000068O3X,5.0,hosa patch cables best buck great sound flexible im firm hosa cable fan love little guysgreat,Positive, 2014,04,28,0.0,0.3854166666666667,93,16
AFLRU6952DEFX,B000068O3X,5.0,lower profile fit bend places ones thick metal ends cantpossibly better metal ended ones,Positive, 2014,06,24,0.0,0.19999999999999998,88,14
A3HLW3G0TA8GX1,B000068O4H,4.0,bought xlr adapters hoping connect microphones old funky mixer owned inputs didnt end working discovered needed convert microphone level line level dont however convert xlr balanced quite well not needed particular situationnice tool although not transformer balancing device,Positive, 2014,02,11,0.0,0.13333333333333333,275,38
A9J03MF2689TS,B000068O4H,5.0,use adapter interfacemix board end channel xlr cable snake change channel monitor return plug xlr female stereo adapter end create headphone jack musician end setup record channels monitor channel xlr snake go ask channel xlr snake instead buying another snake not adapt snake hence word adapter p love great tool add versatility setup no matter youre definately recommend product anyone would happen need change xlr balanced stereo high quality solid definately expect last long timeversatility,Positive, 2012,01,11,1.0,0.20142857142857143,495,75
AQFOCVEBDCYU9,B000068O4H,5.0,purchased work ion system shure mic arrived expected solid great fit worksno problems,Positive, 2013,07,31,0.0,0.275,85,13
A3GSBNVP2LPFRB,B000068O4H,5.0,come handy many times studio love around good quality affordable pricea quality adapter,Positive, 2014,02,28,0.0,0.575,87,13
A37U8NH2CD9EDX,B000068O4H,4.0,title says works reason took off star sometimes gets little stuck use force get off xlr but no issues besides thatit works,Positive, 2013,03,20,0.0,-0.1875,122,22
A1M957IA3QNX7X,B000068O4H,4.0,converts xlr signal shure mic male run guitar pedalboard amp no issues performance but converter little bulky especially clip mic onto could tight fitting certain places pedalboard but works great overallgets job done,Positive, 2013,03,19,0.0,0.16403061224489798,217,33
AEN6KDJ3AJDK6,B000068O4H,2.0,got plug xlr cables jacks board got board channels xlr inputs none work perhaps got wrong thingnot thought,Negative, 2013,12,30,0.0,-0.5,106,18
A17CU1D2CWXOHB,B000068O4H,5.0,affordable works nice little adapter low impedance cable high impedance inputits affordable works,Positive, 2014,04,16,0.0,0.143125,97,13
ALHC64J88LVWO,B000068O4H,5.0,price cant beat works well one would bought local guitar storescant beat,Positive, 2013,11,3,0.0,0.0,72,12
AKDQONDXN72MW,B000068O4H,5.0,basic female xlr inch male adapter use plug regular mic cables keyboardpractice one paworks intended,Positive, 2013,10,29,0.0,0.0,100,15
A3HLW3G0TA8GX1,B000068O59,4.0,bought xlr splitter split lead vocal foh monitor rack used way worked great never problems signal loss power issues began using transformer isolated xlr splitter started playing bigger venues no longer use splitter issue hosa splitter cable length female connector male connectors short short would cause microphone cables stick mic stand plugged lead singers microphone would great guitar mic something thats close ground horizontally placed but looks little funny coming off vertical microphone standnice utility wish little length split cable,Positive, 2014,02,11,0.0,0.14750000000000002,545,80
A3M05N9UWHIXUI,B000068O59,5.0,expected hosa another great product solid construction great sound reproduced would recomed product everyonegreat cable,Positive, 2012,12,1,1.0,0.38,119,15
A28P7V9KI7MXP,B000068O59,5.0,use run single mono xlr shotgun mic line two audio channels tascam saves step postproduction quality fine supposed good price good productdoes needs,Positive, 2013,05,21,0.0,0.43630952380952376,148,23
A26JHKA8SNXV6P,B000068O59,4.0,if didnt think purchasing items amazon wouldnt plus important worked purchasing coordinator years know save money if purchasing great believe not find even cables cant find radioshack best buys no else done lot purchasing not but business ladies gentlemen know know take care business right way would like apply position themregardsffsalsagreat cables,Positive, 2013,06,8,0.0,0.6214285714285714,351,52
A1VHCO8RQFIGQJ,B000068O59,5.0,solid product ended not needing returned however worked fine gets job donenice,Positive, 2013,03,4,0.0,0.20833333333333334,78,12
A2RS66Y79Q8X0W,B000068O59,5.0,dual splitter works perfect live event video company shoot lot weddings important part video audio make anything look good long get good clean audio signal always say half video audio years used run line directly djs mixer get audio issue way introdustions will get music dj playing words speaking often though signal hot music crap dj says something stupid djs voice edit way want compress time product improved productions beyond price sold use run separate clean audio line djs wireless systems audio recorder work perfectly havent failed oncegreat product running clean separate line audio,Positive, 2014,04,1,0.0,0.19185606060606064,593,94
A2H5GRB3XXEBX0,B00006LVEU,5.0,recommended top engineer genzbenz bass amplification company andy said product far superior right fixed scratchy potentiometer shuttle amp also fixed effects loop jacks become oxidized causing amp intermittently lose power gigs not good several gigs worth testing problems resolved andy said product actually works better time applied since lubricating cleaning coating effect components wow no andy not stock affiliation represent way manufacturers deoxit nor ithis product works great worth extra money,Positive, 2013,11,1,1.0,0.20535714285714285,504,71
A1LS2UXHG1BYRG,B00006LVEU,5.0,thing like magic spray hahseriously used noisy hinges car doors etci really bought clean pots volume controls knobs guitars pedals equipment really work gets rid static noise get turn volume control radio guitar examplemagic spray,Positive, 2012,10,4,1.0,0.35333333333333333,230,35
A3HCK3UXD6WS4G,B00006LVEU,5.0,bought product use amp pots restored soundpower clearity ampsit doesnt evaporate right away but couple minutes good goworks well,Positive, 2013,04,25,1.0,0.4928571428571428,128,19
A2WT46GVYE1ZDD,B00006LVEU,3.0,back bought deoxitnot right name but cant remember worked much better cost much less made military spray levels but low still way high work but stuff used much better dont see much else may stick itit wasteful cost good luck but flammable would call averagethere used better stuff,Neutral, 2013,10,8,0.0,0.23445887445887445,280,48
